-78.3971328735, -148.804107666
-84.9971237183, -148.804107666
-88.5971298218, -148.804107666
-74.7969055176, -8.70248889923
-78.0969314575, -8.70248889923
-84.9969482422, -8.70248889923
-88.2969512939, -8.70248889923
-96.3969497681, -3.30248379707
-96.3969497681, 0.597516179085
-96.3969497681, 11.9975118637
-96.3969497681, 17.9975070953
-88.5967636108, 20.6974964142
-84.6966781616, 17.9975032806
-78.0965805054, 12.8974971771
-74.1965255737, 9.89748954773
-66.9964523315, 0.897482275963
-66.9964523315, -3.60251665115
-74.1965255737, 122.697212219
-77.4965362549, 122.697212219
-84.6965408325, 122.697212219
-88.2965393066, 122.697212219
-95.7965393066, 131.397247314
-95.7965393066, 138.297286987
-88.5963058472, 143.997268677
-85.2962417603, 144.59727478
-77.4961090088, 144.59727478
-74.1960601807, 144.59727478
-66.6959762573, 137.097198486
-65.1959609985, 130.197113037
-4.29593229294, -126.604598999
-0.395931869745, -126.604598999
6.20406866074, -125.704574585
9.80406951904, -125.704566956
17.0040645599, -132.904602051
17.0040645599, -140.704605103
10.1040496826, -147.004608154
6.80404520035, -147.004608154
-0.395958006382, -147.004608154
-3.99595689774, -147.004608154
-11.1959552765, -140.404541016
-11.1959552765, -132.904449463
-2.49594521523, -185.104492188
0.504054903984, -185.104492188
7.40405368805, -185.104492188
11.60405159, -184.804473877
20.3040351868, -193.504211426
20.3040351868, -197.404220581
20.9040298462, -204.304199219
20.9040298462, -207.304153442
-11.1959877014, -208.504135132
-11.1959877014, -205.203994751
-11.7959871292, -197.403625488
-11.7959871292, -194.103469849
74.0037460327, -192.003372192
74.0037460327, -195.903381348
74.0037460327, -203.103378296
74.0037460327, -206.10333252
95.3037567139, -206.103302002
95.3037567139, -202.203125
95.3037567139, -194.402786255
95.3037567139, -192.002639771
87.8035125732, -184.802276611
81.5033874512, -184.802276611
80.6033706665, -145.201049805
88.1033935547, -145.201049805
94.1033935547, -138.600967407
93.5033798218, -130.500869751
87.2032012939, -124.500595093
79.4030609131, -124.500595093
72.8029708862, -131.700592041
72.8029708862, -138.000595093
85.1029510498, -83.9993362427
77.90284729, -83.9993362427
93.8028869629, -76.7992095947
93.8028869629, -73.7991714478
84.8026428223, -66.8991012573
77.302520752, -66.8991012573
74.0024795532, -16.1990871429
77.3024902344, -16.1990871429
83.9024963379, -15.8990869522
62.9022331238, -11.09907341
62.9022293091, -7.19906949997
89.9023513794, -7.19906902313
90.2023391724, -9.8990688324
136.40234375, -6.59906196594
136.40234375, -9.89906311035
136.402099609, -3.29905700684
160.702163696, -2.39905691147
161.602157593, -6.29905557632
161.602157593, -9.29905509949
153.802047729, -14.9990549088
148.40196228, -14.9990549088
144.501922607, -14.9990549088
147.801956177, -66.89868927
155.90196228, -66.89868927
155.001953125, -82.4987792969
147.801849365, -82.4987792969
139.101745605, -75.5986862183
139.101745605, -71.9986495972
148.401748657, -120.89868927
156.50177002, -120.89868927
140.6015625, -129.898712158
140.6015625, -137.398742676
149.001571655, -145.498748779
156.501571655, -145.498748779
156.501571655, -185.698745728
149.301467896, -183.898666382
143.001403809, -190.498672485
143.001403809, -193.798660278
143.001403809, -200.998672485
143.001403809, -204.298583984
164.001480103, -208.19859314
164.001480103, -204.598449707
164.001480103, -197.398117065
164.001480103, -194.097961426
235.70085144, -16.4944400787
232.10067749, -16.4944400787
221.000167847, -5.09441900253
221.000167847, -1.79441833496
220.700073242, 6.60558128357
220.700073242, 9.90558242798
244.40007019, 45.6054229736
241.399932861, 45.6054229736
234.199569702, 44.405418396
230.299407959, 44.405418396
221.598922729, 56.1052818298
221.598922729, 64.5051956177
229.398925781, 79.5053329468
233.898925781, 78.6053237915
240.798919678, 77.7053070068
243.798919678, 76.8052978516
8.2932100296, 194.105072021
8.2932100296, 196.505050659
5.89320659637, 189.90473938
5.89320659637, 189.90473938
2.89320397377, 190.804748535
-6.10679626465, 191.704742432
-8.80679607391, 191.704742432
150.49307251, 64.2010116577
150.49307251, 56.401008606
166.093002319, 77.7010345459
173.292999268, 77.7010345459
-84.5, -149.0
-87.5, -149.0
-84.5, -9.0
-88.5, -9.0
79.5, -124.0
86.5, -124.0
87.5, -146.0
80.5, -146.0
80.5, -184.0
88.5, -184.0
94.5, -195.0
94.5, -192.0
94.5, -202.0
94.5, -207.0
73.5, -206.0
74.5, -203.0
74.5, -196.0
74.5, -192.0
93.5, -73.0
93.5, -77.0
84.5, -84.0
78.5, -84.0
78.5, -68.0
85.5, -66.0
154.5, -66.0
146.5, -66.0
138.5, -72.0
138.5, -76.0
147.5, -83.0
156.5, -83.0
156.5, -120.0
148.5, -120.0
139.5, -129.0
139.5, -138.0
149.5, -146.0
155.5, -146.0
155.5, -146.0
155.5, -146.0
